,rank,id,name,age,avg_time,min_players,max_players,mechanic,category,weight,year,geek,avg,num_rev
3954,1383.0,181345,Dr. Eureka,8,15,1,4,['Pattern Building'],"['Action / Dexterity', ""Children's Game"", 'Puzzle', 'Real-time']",1.0882,2015,6.275,6.69,2408.0
3955,,37991,Immortals,0,0,2,0,[],"['Card Game', 'Fantasy']",0.0,2002,5.638999999999999,6.54,219.0
3956,,185257,Innovation Deluxe,14,60,2,6,"['Hand Management', 'Variable Phase Order']","['Card Game', 'Civilization']",2.9167,2017,6.305,8.36,498.0
3957,886.0,235488,Istanbul: The Dice Game,8,40,2,4,"['Action Point Allowance System', 'Dice Rolling', 'Set Collection']",['Dice'],1.8095,2017,6.523,7.2,1941.0
3958,2264.0,173047,Nevermore,14,60,3,6,"['Card Drafting', 'Hand Management', 'Set Collection', 'Take That']","['Animals', 'Card Game']",1.9355,2015,5.9879999999999995,6.7,955.0
3959,7184.0,233262,Tidal Blades: Heroes of the Reef,14,90,1,4,"['Card Drafting', 'Dice Rolling', 'Hand Management', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",['Fantasy'],0.0,2019,5.58,8.62,65.0
3960,2073.0,182351,Thief's Market,10,50,3,5,['Dice Rolling'],"['Dice', 'Fantasy']",1.8333,2016,6.034,6.56,1347.0
3961,3408.0,177499,WWE Superstar Showdown,8,120,2,6,"['Grid Movement', 'Hand Management', 'Rock-Paper-Scissors', 'Variable Player Powers']","['Fighting', 'Movies / TV / Radio theme']",2.3333,2015,5.787999999999999,6.66,443.0
3962,,229941,Flamme Rouge: Peloton,8,60,1,12,"['Hand Management', 'Modular Board', 'Simulation']","['Expansion for Base-game', 'Racing', 'Sports']",1.8947,2017,6.632999999999999,8.16,958.0
3963,6282.0,252153,Tang Garden,14,60,1,4,"['Card Drafting', 'Set Collection', 'Tile Placement', 'Variable Player Powers']",['Environmental'],2.8571,2019,5.604,8.02,74.0
3964,3454.0,257067,Magnastorm,12,100,2,4,"['Area Movement', 'Worker Placement']","['Exploration', 'Science Fiction', 'Territory Building']",3.1818,2018,5.784,6.92,334.0
3965,6958.0,191351,Absolute Victory: World Conflict 1939-1945,12,1200,2,2,"['Chit-Pull System', 'Dice Rolling', 'Hex-and-Counter', 'Simulation']","['Economic', 'Political', 'Wargame', 'World War II']",4.0,2017,5.586,8.06,53.0
3966,5168.0,198832,Legends Untold: Weeping Caves Novice Set,14,60,1,4,"['Cooperative Play', 'Dice Rolling', 'Role Playing']","['Adventure', 'Exploration', 'Fantasy', 'Medieval']",3.2,2019,5.654,7.82,125.0
3967,2775.0,182120,Histrio,10,40,2,5,"['Action / Movement Programming', 'Hand Management', 'Simultaneous Action Selection']","['Animals', 'Bluffing', 'Fantasy', 'Renaissance']",2.0,2016,5.882000000000001,6.65,670.0
3968,2662.0,192120,Meeple War,10,60,2,4,"['Area Control / Area Influence', 'Area Movement', 'Modular Board', 'Worker Placement']","['Exploration', 'Fantasy', 'Fighting', 'Medieval']",2.8333,2016,5.906000000000001,6.73,654.0
3969,,25018,Round House,0,30,1,2,['Trick-taking'],"['Action / Dexterity', 'Math', 'Nautical']",0.0,1970,6.029,7.24,561.0
3970,1578.0,191972,Dynasties: Heirate & Herrsche,12,90,3,5,"['Area Control / Area Influence', 'Partnerships']",['Renaissance'],3.1034,2016,6.196000000000001,7.22,844.0
3971,3222.0,204605,Unicornus Knights,12,90,2,6,"['Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Variable Player Powers']",['Fantasy'],3.4167,2016,5.81,7.11,327.0
3972,,15602,Armageddon,12,360,3,6,"['Area Movement', 'Card Drafting']","['Fantasy', 'Wargame']",0.0,1988,5.792999999999999,6.66,438.0
3973,2503.0,200171,Legendary: Big Trouble in Little China,14,60,2,5,"['Card Drafting', 'Cooperative Play', 'Deck / Pool Building']","['Card Game', 'Movies / TV / Radio theme']",1.7778,2016,5.931,7.09,504.0
3974,2172.0,177659,The Manhattan Project 2: Minutes to Midnight,13,150,2,5,"['Area Control / Area Influence', 'Hand Management', 'Secret Unit Deployment', 'Take That', 'Worker Placement']","['Bluffing', 'Economic', 'Industry / Manufacturing', 'Modern Warfare', 'Spies/Secret Agents']",3.56,2018,6.01,7.41,459.0
3975,,210936,Legendary: A Marvel Deck Building Game – Noir,14,60,1,5,"['Cooperative Play', 'Deck / Pool Building', 'Press Your Luck']","['Card Game', 'Comic Book / Strip', 'Expansion for Base-game']",2.1429,2017,6.242000000000001,8.01,575.0
3976,8518.0,178397,Samhain,12,60,2,4,"['Modular Board', 'Point to Point Movement', 'Secret Unit Deployment', 'Worker Placement']","['Ancient', 'Mythology']",2.75,2017,5.556,6.22,162.0
3977,3789.0,223740,Bargain Quest,8,60,2,6,"['Auction/Bidding', 'Card Drafting', 'Hand Management']","['Card Game', 'Fantasy']",1.875,2017,5.747000000000001,7.2,250.0
3978,2539.0,148205,Penny Press,13,60,2,5,"['Area Control / Area Influence', 'Auction/Bidding', 'Worker Placement']",['Industry / Manufacturing'],2.2059,2015,5.928,6.63,777.0
3979,4313.0,191989,Next War: Poland,12,1200,1,2,"['Dice Rolling', 'Hex-and-Counter']","['Modern Warfare', 'Wargame']",4.25,2017,5.7,8.24,123.0
3980,,11286,Paradox,10,0,2,4,"['Auction/Bidding', 'Trick-taking']",['Card Game'],2.5,2001,5.827000000000001,7.19,338.0
3981,5740.0,201861,The Shared Dream,13,120,2,4,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Modular Board']","['Adventure', 'Fighting', 'Horror']",3.0,2017,5.622999999999999,7.39,133.0
3982,1055.0,183006,Qwinto,8,15,2,6,"['Dice Rolling', 'Paper-and-Pencil', 'Pattern Building']","['Dice', 'Number']",1.3571,2015,6.4270000000000005,7.11,1690.0
3983,,192779,Istanbul: Letters & Seals,10,60,2,5,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver']","['Economic', 'Expansion for Base-game']",2.9545,2016,6.433,7.88,836.0
3984,2866.0,194286,Catacombs & Castles,14,60,2,8,[],['Action / Dexterity'],2.2857,2017,5.867000000000001,7.06,404.0
3985,4603.0,197101,Of Dreams & Shadows,14,180,2,6,"['Cooperative Play', 'Dice Rolling', 'Point to Point Movement', 'Role Playing']","['Adventure', 'Fantasy', 'Fighting', 'Horror']",2.9,2016,5.68,7.6,193.0
3986,12694.0,173093,WarQuest,14,120,2,4,[],['Fantasy'],3.0,2016,5.513,6.25,68.0
3987,4311.0,163175,Yashima: Legend of the Kami Masters,14,90,2,4,"['Grid Movement', 'Hand Management', 'Hex-and-Counter', 'Modular Board', 'Player Elimination', 'Point to Point Movement', 'Simultaneous Action Selection', 'Tile Placement', 'Variable Player Powers']","['Card Game', 'Collectible Components', 'Fantasy', 'Fighting', 'Miniatures', 'Mythology']",2.6875,2015,5.7,7.05,220.0
3988,17093.0,232895,Coaster Park,8,60,2,4,"['Auction/Bidding', 'Card Drafting', 'Modular Board']",['Action / Dexterity'],2.3333,2017,5.194,3.71,254.0
3989,3770.0,199242,Mini Rogue,10,60,1,1,"['Dice Rolling', 'Press Your Luck', 'Role Playing']","['Adventure', 'Fantasy', 'Print & Play']",1.6111,2016,5.75,7.24,263.0
3990,2621.0,206490,An Infamous Traffic,14,90,2,5,"['Chit-Pull System', 'Dice Rolling', 'Partnerships', 'Route/Network Building', 'Simulation']","['Economic', 'Industry / Manufacturing', 'Political']",3.3684,2016,5.912999999999999,7.28,370.0
3991,17044.0,182875,Hengist,7,20,2,2,"['Hand Management', 'Modular Board', 'Point to Point Movement']","['Card Game', 'Exploration']",1.68,2015,5.292999999999999,4.89,523.0
3992,2151.0,220632,Monster Slaughter,14,60,2,5,"['Action Point Allowance System', 'Dice Rolling', 'Variable Player Powers']","['Horror', 'Humor', 'Miniatures']",2.1429,2018,6.016,7.72,590.0
3993,,178485,Zombicide: Black Plague – Wulfsburg,14,60,1,6,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Variable Player Powers']","['Horror', 'Miniatures', 'Zombies']",2.5789,2016,6.787999999999999,8.08,1456.0
3994,3452.0,234521,Necromunda: Underhive,12,60,2,4,"['Action Point Allowance System', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']","['Fighting', 'Miniatures', 'Science Fiction']",4.1,2017,5.7829999999999995,7.89,220.0
3995,480.0,203416,Exit: The Game – The Pharaoh's Tomb,12,90,1,6,['Cooperative Play'],"['Deduction', 'Real-time']",2.7895,2016,6.8660000000000005,7.32,3759.0
3996,1758.0,254386,Raccoon Tycoon,8,90,2,5,"['Auction/Bidding', 'Commodity Speculation', 'Set Collection']","['Animals', 'Economic']",2.2,2018,6.135,7.46,688.0
3997,,194562,The Grizzled: At Your Orders!,10,30,1,5,"['Cooperative Play', 'Hand Management']","['Card Game', 'Expansion for Base-game', 'World War I']",2.2143,2016,6.732,7.76,1557.0
3998,7203.0,185241,Victory & Glory: Napoleon,10,120,1,2,['Campaign / Battle Card Driven'],"['Napoleonic', 'Wargame']",2.3333,2017,5.58,7.25,70.0
3999,1860.0,234396,Muse,10,30,2,12,"['Cooperative Play', 'Partnerships', 'Voting']","['Card Game', 'Humor', 'Party Game']",1.05,2017,6.0920000000000005,6.87,994.0
4000,,245377,Clank!: The Mummy's Curse,12,60,2,4,"['Card Drafting', 'Deck / Pool Building', 'Point to Point Movement', 'Press Your Luck']","['Adventure', 'Expansion for Base-game', 'Fantasy']",2.2727,2018,6.502000000000001,7.99,891.0
4001,3399.0,163937,World of Yo-Ho,8,90,2,4,"['Deck / Pool Building', 'Grid Movement', 'Variable Player Powers']","['Adventure', 'Nautical', 'Pirates']",2.2,2016,5.787999999999999,6.5,494.0
4002,4494.0,170146,Dark Seas,14,45,2,4,"['Dice Rolling', 'Partnerships', 'Tile Placement']","['Dice', 'Pirates']",1.9167,2015,5.686,6.24,434.0
4003,1898.0,200934,Coldwater Crown,13,90,1,4,"['Set Collection', 'Worker Placement']",['Nautical'],2.3,2017,6.082999999999999,7.4,579.0
4004,782.0,244271,Dice Throne: Season Two – Battle Chest,8,40,2,6,"['Dice Rolling', 'Partnerships', 'Take That', 'Variable Player Powers']","['Card Game', 'Dice', 'Fantasy', 'Fighting']",2.1111,2018,6.609,8.32,913.0
4005,2744.0,173096,A Tale of Pirates,8,30,2,4,"['Action / Movement Programming', 'Cooperative Play', 'Worker Placement']","['Nautical', 'Pirates', 'Real-time']",1.8,2017,5.888999999999999,7.23,396.0
4006,10521.0,184460,Back to the Future: An Adventure Through Time,10,30,2,4,['Hand Management'],['Movies / TV / Radio theme'],2.0,2016,5.5329999999999995,5.88,165.0
4007,1809.0,172552,Karmaka,13,60,2,4,"['Card Drafting', 'Deck / Pool Building', 'Hand Management', 'Set Collection', 'Take That']","['Animals', 'Card Game', 'Religious']",1.9268,2016,6.109,6.76,1447.0
4008,3747.0,164874,Airborne Commander,10,30,1,1,['Deck / Pool Building'],"['Wargame', 'World War II']",2.0357,2015,5.752000000000001,6.91,272.0
4009,1805.0,200890,Pixie Queen,12,120,2,5,"['Auction/Bidding', 'Worker Placement']","['Economic', 'Fantasy', 'Mythology']",3.2162,2017,6.111000000000001,7.26,738.0
4010,13437.0,272409,Tiny Epic Tactics,14,60,1,4,"['Area Control / Area Influence', 'Cooperative Play', 'Partnerships', 'Take That', 'Variable Player Powers']","['Fantasy', 'Fighting', 'Medieval']",2.0,2019,5.506,7.99,36.0
4011,1535.0,207207,Glüx,8,45,2,4,"['Area Control / Area Influence', 'Grid Movement']",['Abstract Strategy'],1.6522,2016,6.21,7.16,954.0
4012,,39283,Crypt,0,30,2,4,['Tile Placement'],"['Horror', 'Print & Play']",2.0,2008,6.136,7.0,1104.0
4013,2243.0,234948,Prehistory,12,120,2,4,"['Area Control / Area Influence', 'Modular Board', 'Set Collection', 'Tile Placement', 'Worker Placement']","['Civilization', 'Exploration', 'Prehistoric']",3.925,2018,5.992000000000001,7.45,454.0
4014,,5384,Suspicion,12,90,3,6,"['Card Drafting', 'Roll / Spin and Move']","['Deduction', 'Murder/Mystery']",3.0,1977,5.625,6.26,327.0
4015,2023.0,187687,Pathfinder Adventure Card Game: Mummy's Mask – Base Set,13,120,1,4,"['Cooperative Play', 'Deck / Pool Building', 'Dice Rolling', 'Hand Management', 'Role Playing', 'Variable Player Powers']","['Card Game', 'Fantasy', 'Fighting']",3.0,2016,6.047000000000001,8.13,366.0
4016,2244.0,230342,InBetween,12,40,2,2,"['Area Control / Area Influence', 'Hand Management', 'Take That', 'Variable Player Powers']","['Card Game', 'Horror', 'Science Fiction']",2.4615,2017,5.992000000000001,6.95,660.0
4017,6349.0,195518,Crazy Karts,8,60,3,8,"['Action / Movement Programming', 'Grid Movement', 'Hand Management', 'Modular Board', 'Partnerships', 'Simultaneous Action Selection', 'Variable Player Powers']","['Fantasy', 'Racing']",2.0,2016,5.602,5.97,384.0
4018,,213984,Notre Dame: 10th Anniversary,10,75,2,5,"['Area Control / Area Influence', 'Card Drafting', 'Point to Point Movement']","['Economic', 'Renaissance']",2.5484,2017,6.481,7.63,1075.0
4019,,107384,Antarctica,10,30,2,5,['Cooperative Play'],['Animals'],0.0,2011,5.756,6.34,545.0
4020,,186554,The Voyages of Marco Polo: The New Characters,12,100,2,4,"['Dice Rolling', 'Route/Network Building', 'Variable Player Powers', 'Worker Placement']","['Economic', 'Expansion for Base-game', 'Medieval', 'Travel']",3.1579,2015,6.657,8.11,985.0
4021,7055.0,162480,Rise of the Kage,13,60,2,4,"['Cooperative Play', 'Dice Rolling', 'Modular Board']","['Adventure', 'Dice', 'Fantasy', 'Fighting', 'Renaissance']",3.2222,2015,5.584,6.77,120.0
4022,3730.0,202732,Raise Your Goblets,8,45,2,12,"['Hand Management', 'Memory', 'Partnerships', 'Variable Player Powers']","['Deduction', 'Humor', 'Memory', 'Party Game']",1.375,2016,5.752999999999999,6.13,1005.0
4023,,255588,Inis: Seasons of Inis,14,90,2,5,"['Area Control / Area Influence', 'Area Movement', 'Card Drafting', 'Hand Management', 'Modular Board', 'Variable Phase Order']","['Ancient', 'Card Game', 'Expansion for Base-game', 'Miniatures', 'Mythology']",3.0,2019,,8.92,11.0
4024,3239.0,32002,Forged in Steel,13,120,2,4,"['Action Point Allowance System', 'Area Control / Area Influence', 'Campaign / Battle Card Driven', 'Hand Management', 'Simultaneous Action Selection', 'Take That', 'Variable Player Powers', 'Voting']","['American West', 'City Building', 'Economic', 'Industry / Manufacturing', 'Territory Building']",3.6,2016,5.809,7.36,249.0
4025,7071.0,261529,The Boldest,10,90,2,5,"['Action / Movement Programming', 'Auction/Bidding', 'Hand Management']","['Adventure', 'Fantasy', 'Science Fiction']",2.2,2018,5.582999999999999,6.27,165.0
4026,2533.0,171129,Spinderella,6,20,2,4,['Roll / Spin and Move'],"['Action / Dexterity', 'Animals', ""Children's Game"", 'Racing']",1.16,2015,5.928,6.5,997.0
4027,,174738,Tiny Epic Kingdoms: Heroes' Call,14,60,1,5,"['Action / Movement Programming', 'Area Control / Area Influence', 'Area Movement', 'Take That', 'Variable Phase Order', 'Variable Player Powers']","['Bluffing', 'Civilization', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Medieval']",2.1818,2016,5.871,7.29,372.0
4028,3648.0,200834,Sola Fide: The Reformation,12,45,2,2,"['Area Control / Area Influence', 'Card Drafting', 'Simulation']","['Card Game', 'Educational', 'Political', 'Religious']",2.0,2016,5.7620000000000005,6.59,399.0
4029,,49301,Stop Thief!,7,0,2,4,"['Point to Point Movement', 'Set Collection']","[""Children's Game""]",0.0,1985,6.157,7.08,982.0
4030,3230.0,242667,Dark Souls: The Card Game,12,60,1,4,"['Cooperative Play', 'Deck / Pool Building', 'Hand Management']","['Card Game', 'Fantasy', 'Medieval', 'Video Game Theme']",2.5217,2018,5.81,7.1,396.0
4031,1415.0,216597,Flatline,10,45,1,5,"['Cooperative Play', 'Dice Rolling', 'Press Your Luck']","['Dice', 'Medical', 'Real-time', 'Science Fiction']",2.2174,2017,6.261,7.31,939.0
4032,,229987,Mansions of Madness: Second Edition – Streets of Arkham: Expansion,14,180,1,5,"['Area Movement', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Partnerships', 'Pick-up and Deliver', 'Role Playing', 'Variable Player Powers']","['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Murder/Mystery', 'Novel-based', 'Puzzle']",2.5,2017,6.726,8.66,877.0
4033,7099.0,248763,Magic: The Gathering – Heroes of Dominaria Board Game,14,90,2,4,[],['Fantasy'],2.3333,2018,5.582000000000001,6.63,105.0
4034,3000.0,219101,Pavlov's House,12,75,1,3,"['Action Point Allowance System', 'Campaign / Battle Card Driven', 'Cooperative Play', 'Dice Rolling']","['Wargame', 'World War II']",2.5385,2018,5.843999999999999,8.01,224.0
4035,,265402,In the Hall of the Mountain King,12,90,1,5,"['Area Control / Area Influence', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver', 'Route/Network Building', 'Tile Placement']","['Fantasy', 'Territory Building']",0.0,2019,,8.55,26.0
4036,3677.0,172613,Pirates of the 7 Seas,9,60,2,4,"['Card Drafting', 'Dice Rolling', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Variable Phase Order']",['Pirates'],2.5556,2015,5.757999999999999,6.69,359.0
4037,2045.0,173761,Telestrations After Dark,17,30,4,8,"['Line Drawing', 'Paper-and-Pencil']","['Humor', 'Mature / Adult', 'Party Game', 'Real-time']",1.0,2015,6.042999999999999,7.06,750.0
4038,2674.0,171226,Starfighter,13,30,2,2,"['Hand Management', 'Take That']","['Card Game', 'Science Fiction']",2.8462,2015,5.902,6.91,521.0
4039,2088.0,177249,The Manhattan Project: Chain Reaction,12,40,1,5,['Hand Management'],"['Card Game', 'Industry / Manufacturing', 'World War II']",1.878,2016,6.03,6.53,1477.0
4040,4520.0,169530,Resistor_,8,20,2,2,"['Memory', 'Modular Board', 'Route/Network Building']","['Abstract Strategy', 'Card Game', 'Electronic', 'Memory', 'Print & Play']",2.1818,2015,5.685,6.59,307.0
4041,2728.0,203828,13 Minutes: The Cuban Missile Crisis,10,13,2,2,"['Area Control / Area Influence', 'Campaign / Battle Card Driven', 'Hand Management']","['Card Game', 'Political']",2.0938,2017,5.891,6.54,756.0
4042,1667.0,191572,Animals on Board,8,30,2,4,['Set Collection'],['Animals'],1.5,2016,6.1610000000000005,6.66,1626.0
4043,1231.0,238638,Castell,12,90,2,4,"['Area Movement', 'Pattern Building', 'Set Collection']",['Sports'],3.2381,2018,6.3389999999999995,7.51,894.0
4044,3293.0,160744,Far Space Foundry,10,80,1,4,"['Set Collection', 'Worker Placement']",['Science Fiction'],2.6875,2015,5.801,6.83,367.0
4045,2816.0,229791,Triplock,12,30,1,2,"['Dice Rolling', 'Hand Management', 'Memory', 'Pattern Building', 'Pattern Recognition', 'Set Collection', 'Time Track', 'Variable Phase Order', 'Variable Player Powers']","['Memory', 'Science Fiction']",2.1053,2017,5.876,6.7,625.0
4046,5313.0,160606,Day of Days: The Invasion of Normandy 1944,12,2160,2,8,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']","['Wargame', 'World War II']",2.7692,2015,5.642,7.6,101.0
4047,2986.0,206156,SUPERHOT: The Card Game,12,40,1,3,"['Action / Movement Programming', 'Cooperative Play', 'Deck / Pool Building', 'Hand Management']","['Card Game', 'Fighting', 'Video Game Theme']",2.375,2017,5.846,6.5,739.0
4048,8023.0,175592,The Village Crone,13,90,1,6,"['Modular Board', 'Worker Placement']",['Fantasy'],2.625,2015,5.563,5.88,303.0
4049,2952.0,145601,Deadline,14,60,2,4,"['Cooperative Play', 'Hand Management', 'Set Collection', 'Variable Player Powers']","['Deduction', 'Murder/Mystery']",2.1667,2017,5.852,6.89,427.0
4050,3826.0,171356,Argonauts,10,60,1,4,"['Cooperative Play', 'Hand Management', 'Point to Point Movement', 'Simultaneous Action Selection', 'Variable Player Powers']","['Adventure', 'Exploration', 'Mythology']",2.1176,2015,5.744,7.16,255.0
4051,,220836,T.I.M.E Stories: Estrella Drive,18,90,2,4,"['Cooperative Play', 'Dice Rolling', 'Role Playing', 'Storytelling', 'Time Track', 'Variable Player Powers']","['Adventure', 'Expansion for Base-game', 'Mature / Adult', 'Movies / TV / Radio theme', 'Puzzle']",2.0,2017,6.324,7.43,923.0
4052,7357.0,35219,"La Bataille de France, 1940",0,120,2,2,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']","['Wargame', 'World War II']",3.4615,2015,5.5760000000000005,7.57,66.0
4053,1000.0,269210,Twice As Clever,10,30,1,4,"['Dice Rolling', 'Paper-and-Pencil']",['Dice'],2.2308,2019,6.462999999999999,7.7,991.0
